epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,1127.45,1.08439,0.97784,0.0132,0.8579,0.81125,0.8917,0.67434,0.91636,0.65514,0.01507,0.00119111,0.00119111,0.00119111
23,1178.18,1.0459,0.94938,0.01224,0.88311,0.787,0.89094,0.66439,0.95006,0.69475,0.01595,0.00118547,0.00118547,0.00118547
24,1228.72,1.03961,0.94408,0.01267,0.80251,0.86729,0.9084,0.6831,0.92887,0.63488,0.01513,0.00117959,0.00117959,0.00117959
25,1278.86,1.04176,0.9135,0.01254,0.84325,0.80952,0.89325,0.65885,0.99582,0.68472,0.01628,0.00117346,0.00117346,0.00117346
26,1329.43,1.03145,0.91205,0.01212,0.79254,0.80515,0.8707,0.65172,0.98264,0.74135,0.01513,0.0011671,0.0011671,0.0011671
27,1380.14,1.03483,0.90958,0.01235,0.83736,0.81934,0.90072,0.67752,0.93982,0.69536,0.01557,0.00116051,0.00116051,0.00116051
28,1430.55,1.00683,0.87501,0.01201,0.8739,0.81399,0.90624,0.69433,0.89861,0.63887,0.01425,0.00115368,0.00115368,0.00115368
29,1481,1.00636,0.83857,0.01218,0.88209,0.806,0.91003,0.68013,0.93706,0.64793,0.01528,0.00114662,0.00114662,0.00114662
30,1531.55,1.00188,0.85212,0.01191,0.82999,0.8041,0.87927,0.66239,0.93721,0.72906,0.01581,0.00113934,0.00113934,0.00113934
31,1581.84,1.01887,0.86336,0.01211,0.88074,0.84251,0.92451,0.72225,0.86262,0.58662,0.01396,0.00113183,0.00113183,0.00113183
32,1632.08,1.00324,0.8015,0.01184,0.88883,0.8381,0.9282,0.71003,0.89721,0.57834,0.01471,0.0011241,0.0011241,0.0011241
33,1682.71,1.00912,0.83898,0.01213,0.90718,0.84057,0.92912,0.70803,0.89317,0.58682,0.01496,0.00111616,0.00111616,0.00111616
34,1733.26,0.97464,0.8094,0.01154,0.91309,0.85791,0.93694,0.71403,0.8976,0.5453,0.0145,0.00110801,0.00110801,0.00110801
35,1783.76,0.98557,0.81224,0.01174,0.89125,0.82636,0.92161,0.71828,0.86248,0.58635,0.01383,0.00109964,0.00109964,0.00109964
36,1833.84,0.97735,0.79522,0.01132,0.83514,0.86075,0.90326,0.69197,0.9141,0.66506,0.01466,0.00109107,0.00109107,0.00109107
37,1883.97,0.98963,0.78,0.01202,0.86267,0.87895,0.93681,0.70584,0.91401,0.55208,0.01526,0.0010823,0.0010823,0.0010823
38,1934.44,0.9878,0.80052,0.01187,0.88363,0.84318,0.9216,0.6953,0.91386,0.59647,0.01525,0.00107333,0.00107333,0.00107333
39,1984.84,0.9808,0.77954,0.01161,0.87377,0.85214,0.91594,0.71186,0.86475,0.59347,0.01377,0.00106417,0.00106417,0.00106417
40,2035.22,0.98498,0.78702,0.01134,0.87557,0.86547,0.91864,0.7155,0.87232,0.60859,0.01432,0.00105481,0.00105481,0.00105481
41,2085.59,0.96395,0.76084,0.01139,0.90698,0.82597,0.91054,0.70494,0.89144,0.62034,0.01417,0.00104527,0.00104527,0.00104527
42,2135.94,0.95925,0.76448,0.0111,0.91096,0.87281,0.95221,0.74468,0.84841,0.47828,0.01429,0.00103555,0.00103555,0.00103555
43,2186.15,0.95875,0.79196,0.01111,0.88715,0.8661,0.93655,0.73998,0.84797,0.55024,0.0135,0.00102566,0.00102566,0.00102566
44,2236.3,0.96683,0.76657,0.01142,0.8937,0.86157,0.91375,0.70882,0.87209,0.59447,0.01387,0.00101559,0.00101559,0.00101559
45,2287.15,0.9516,0.75672,0.01114,0.89571,0.84271,0.92283,0.72377,0.87689,0.6025,0.01435,0.00100535,0.00100535,0.00100535
46,2337.34,0.93983,0.71295,0.01117,0.87611,0.88572,0.93537,0.72308,0.88036,0.52953,0.01468,0.000994942,0.000994942,0.000994942
47,2388.13,0.94044,0.71571,0.01085,0.91483,0.86184,0.92684,0.73261,0.84269,0.54617,0.01316,0.000984379,0.000984379,0.000984379
48,2438.68,0.92457,0.68955,0.0105,0.88306,0.86249,0.9164,0.71909,0.86032,0.59131,0.01392,0.000973661,0.000973661,0.000973661
49,2488.93,0.90911,0.68962,0.0107,0.8767,0.89919,0.93306,0.73453,0.81995,0.53746,0.01315,0.000962793,0.000962793,0.000962793
50,2540.43,0.91399,0.69894,0.01045,0.8657,0.88654,0.92082,0.74392,0.81909,0.55306,0.01321,0.000951779,0.000951779,0.000951779
51,2560.69,0.91644,0.67394,0.01078,0.91033,0.86843,0.93509,0.7465,0.81023,0.54337,0.01274,0.000940625,0.000940625,0.000940625
52,2572.69,0.92563,0.69795,0.0109,0.88638,0.90443,0.9331,0.73067,0.85691,0.52457,0.0144,0.000929335,0.000929335,0.000929335
53,2585.43,0.90925,0.66868,0.01086,0.92571,0.88915,0.94869,0.74917,0.83848,0.49484,0.01427,0.000917914,0.000917914,0.000917914
54,2597.16,0.91668,0.68149,0.01074,0.90718,0.89359,0.93532,0.7533,0.81322,0.52668,0.01311,0.000906368,0.000906368,0.000906368
55,2608.66,0.91294,0.66361,0.01058,0.91281,0.85337,0.92768,0.73845,0.82629,0.54165,0.01329,0.000894701,0.000894701,0.000894701
56,2620.02,0.8963,0.66183,0.01038,0.91435,0.90743,0.94481,0.76048,0.8166,0.49568,0.01325,0.000882918,0.000882918,0.000882918
57,2631.48,0.90429,0.64773,0.01054,0.90151,0.88468,0.93611,0.75949,0.77879,0.52795,0.0124,0.000871025,0.000871025,0.000871025
58,2642.99,0.87587,0.6133,0.0101,0.87136,0.91127,0.94351,0.76885,0.79961,0.513,0.01269,0.000859027,0.000859027,0.000859027
59,2654.58,0.89136,0.62884,0.01041,0.93563,0.86664,0.9409,0.76449,0.81212,0.50966,0.01275,0.000846929,0.000846929,0.000846929
60,2665.91,0.89101,0.64891,0.01027,0.90294,0.86581,0.93426,0.74973,0.79669,0.53076,0.01256,0.000834736,0.000834736,0.000834736
61,2677.22,0.88741,0.63957,0.0103,0.91441,0.88324,0.93206,0.74623,0.78841,0.5427,0.01282,0.000822454,0.000822454,0.000822454
62,2688.34,0.88508,0.62233,0.00978,0.92542,0.90289,0.94798,0.7739,0.77318,0.46052,0.01191,0.000810088,0.000810088,0.000810088
63,2699.65,0.89043,0.64017,0.01024,0.91156,0.88653,0.94356,0.7606,0.80444,0.47759,0.01331,0.000797644,0.000797644,0.000797644
64,2711.13,0.88133,0.60294,0.01024,0.94213,0.89407,0.94527,0.75855,0.79802,0.49801,0.01314,0.000785127,0.000785127,0.000785127
65,2722.26,0.86098,0.60087,0.00982,0.9387,0.8974,0.95629,0.77863,0.75962,0.40755,0.0126,0.000772542,0.000772542,0.000772542
66,2733.36,0.86013,0.59535,0.00972,0.9304,0.89149,0.94553,0.76824,0.80684,0.47103,0.01311,0.000759895,0.000759895,0.000759895
67,2744.57,0.85885,0.57789,0.00971,0.90258,0.87612,0.9208,0.75006,0.79344,0.54789,0.01273,0.000747192,0.000747192,0.000747192
68,2755.92,0.8627,0.61129,0.0098,0.9308,0.89353,0.94885,0.76746,0.76821,0.46419,0.01259,0.000734438,0.000734438,0.000734438
69,2766.94,0.85732,0.59062,0.00969,0.90313,0.88233,0.94886,0.76479,0.77516,0.46926,0.01206,0.000721639,0.000721639,0.000721639
70,2778.21,0.85243,0.568,0.00937,0.916,0.89653,0.95174,0.78662,0.74614,0.44709,0.01153,0.0007088,0.0007088,0.0007088
71,2789.69,0.83995,0.56319,0.00969,0.92029,0.91076,0.94019,0.77149,0.74769,0.50531,0.01192,0.000695927,0.000695927,0.000695927
72,2800.62,0.83884,0.58416,0.00955,0.89266,0.91001,0.92994,0.76351,0.75854,0.51227,0.01191,0.000683026,0.000683026,0.000683026
73,2811.66,0.84863,0.58746,0.00952,0.9072,0.90587,0.94839,0.76798,0.77265,0.46726,0.01184,0.000670102,0.000670102,0.000670102
74,2822.68,0.86088,0.592,0.00992,0.92015,0.88974,0.95437,0.78674,0.7397,0.43869,0.0115,0.000657161,0.000657161,0.000657161
75,2834.21,0.83229,0.57819,0.00931,0.92052,0.91563,0.95139,0.78133,0.74958,0.43789,0.01148,0.000644208,0.000644208,0.000644208
76,2845.57,0.81848,0.55121,0.00941,0.94263,0.89565,0.96073,0.77577,0.78509,0.43415,0.0126,0.00063125,0.00063125,0.00063125
77,2857.37,0.8162,0.53782,0.00922,0.95371,0.89447,0.96412,0.78936,0.7663,0.41169,0.01213,0.000618292,0.000618292,0.000618292
78,2868.31,0.81388,0.53682,0.0092,0.8973,0.92942,0.94746,0.77633,0.78676,0.43482,0.01259,0.000605339,0.000605339,0.000605339
79,2879.21,0.8172,0.54192,0.00929,0.91199,0.90977,0.9513,0.79141,0.75733,0.45556,0.01182,0.000592398,0.000592398,0.000592398
80,2890.18,0.81719,0.54128,0.00923,0.9396,0.91122,0.95102,0.78228,0.75403,0.42746,0.0118,0.000579474,0.000579474,0.000579474
81,2901.55,0.81449,0.53246,0.00923,0.9325,0.91795,0.95548,0.7912,0.7705,0.41361,0.01242,0.000566573,0.000566573,0.000566573
82,2913.19,0.81338,0.54109,0.00923,0.90954,0.89158,0.93304,0.76857,0.75959,0.48829,0.01204,0.0005537,0.0005537,0.0005537
83,2924.14,0.80923,0.53113,0.00918,0.90649,0.91515,0.95069,0.7905,0.74014,0.46081,0.01155,0.000540861,0.000540861,0.000540861
84,2935.36,0.7883,0.52037,0.00903,0.92042,0.89055,0.93747,0.78176,0.73833,0.49255,0.01156,0.000528062,0.000528062,0.000528062
85,2946.36,0.79892,0.52697,0.00895,0.94737,0.89487,0.95228,0.79094,0.75834,0.45916,0.01192,0.000515308,0.000515308,0.000515308
86,2957.43,0.788,0.51255,0.00904,0.89638,0.93035,0.95467,0.78932,0.74299,0.46756,0.01154,0.000502605,0.000502605,0.000502605
87,2968.48,0.79361,0.51698,0.00911,0.91028,0.91913,0.96015,0.79297,0.70608,0.42401,0.01084,0.000489958,0.000489958,0.000489958
88,2979.67,0.79942,0.5096,0.00868,0.93452,0.89457,0.94821,0.7929,0.71681,0.48677,0.01106,0.000477373,0.000477373,0.000477373
89,2990.84,0.79254,0.51948,0.00877,0.93187,0.90768,0.95186,0.79618,0.73538,0.44246,0.01138,0.000464856,0.000464856,0.000464856
90,3002.07,0.78194,0.50127,0.00887,0.90287,0.91832,0.95168,0.79651,0.73359,0.46507,0.01156,0.000452412,0.000452412,0.000452412
91,3012.95,0.75613,0.48914,0.00864,0.94395,0.9077,0.95871,0.80405,0.721,0.44991,0.01115,0.000440046,0.000440046,0.000440046
92,3023.84,0.77957,0.50414,0.00862,0.93026,0.92137,0.95422,0.7956,0.7438,0.47914,0.01144,0.000427764,0.000427764,0.000427764
93,3034.92,0.75416,0.4828,0.00851,0.9372,0.90472,0.93928,0.78455,0.7064,0.50585,0.01113,0.000415571,0.000415571,0.000415571
94,3046.41,0.75218,0.47264,0.0083,0.93087,0.91024,0.94315,0.79179,0.70993,0.49228,0.01114,0.000403473,0.000403473,0.000403473
95,3057.77,0.76324,0.47356,0.00835,0.9175,0.91569,0.94835,0.80114,0.7081,0.46708,0.01082,0.000391475,0.000391475,0.000391475
96,3068.93,0.7634,0.47016,0.0083,0.92327,0.92267,0.95394,0.7988,0.71769,0.4564,0.01105,0.000379582,0.000379582,0.000379582
97,3080.04,0.77186,0.48052,0.00823,0.93918,0.90389,0.94843,0.7937,0.72155,0.47262,0.01088,0.000367799,0.000367799,0.000367799
98,3091.14,0.7602,0.46506,0.00822,0.93315,0.92286,0.95289,0.80125,0.72722,0.4335,0.01148,0.000356132,0.000356132,0.000356132
99,3102.18,0.74131,0.46927,0.00822,0.95099,0.9062,0.94531,0.78892,0.72551,0.48159,0.01118,0.000344586,0.000344586,0.000344586
100,3113.27,0.74495,0.46938,0.00831,0.95174,0.90271,0.95219,0.8,0.70724,0.45465,0.01078,0.000333165,0.000333165,0.000333165
101,3124.77,0.74286,0.47304,0.00819,0.9248,0.90877,0.95194,0.79773,0.72219,0.45416,0.01125,0.000321875,0.000321875,0.000321875
102,3135.74,0.74825,0.46046,0.00835,0.95136,0.89253,0.95063,0.80212,0.70017,0.45288,0.01059,0.000310721,0.000310721,0.000310721
103,3147.45,0.7217,0.44929,0.00798,0.94911,0.91369,0.95299,0.80262,0.69172,0.44963,0.01029,0.000299707,0.000299707,0.000299707
104,3158.61,0.73609,0.45871,0.00794,0.92713,0.92371,0.94838,0.80078,0.69734,0.44034,0.01043,0.000288839,0.000288839,0.000288839
105,3169.69,0.71417,0.44244,0.00815,0.95229,0.92179,0.95322,0.80639,0.69509,0.42203,0.01043,0.000278121,0.000278121,0.000278121
106,3180.75,0.7224,0.45988,0.00777,0.92266,0.92638,0.94674,0.79778,0.70164,0.45029,0.01057,0.000267558,0.000267558,0.000267558
107,3191.86,0.73132,0.45991,0.00808,0.92855,0.92817,0.95187,0.80434,0.69176,0.42335,0.01041,0.000257154,0.000257154,0.000257154
108,3202.94,0.72703,0.45753,0.00796,0.93403,0.91007,0.94397,0.80104,0.69744,0.46397,0.01055,0.000246915,0.000246915,0.000246915
109,3214.19,0.71129,0.45548,0.0077,0.93695,0.91502,0.94856,0.80304,0.69575,0.4661,0.01057,0.000236844,0.000236844,0.000236844
110,3225.39,0.72984,0.47231,0.00806,0.93292,0.91495,0.94539,0.80663,0.69551,0.44978,0.0106,0.000226946,0.000226946,0.000226946
111,3236.5,0.70224,0.43082,0.00757,0.92773,0.91496,0.94405,0.80078,0.69351,0.44157,0.01056,0.000217225,0.000217225,0.000217225
112,3247.99,0.69332,0.43595,0.00751,0.94613,0.9229,0.94805,0.80704,0.69829,0.4334,0.01063,0.000207686,0.000207686,0.000207686
113,3259.02,0.7039,0.42739,0.00765,0.95135,0.92768,0.95289,0.81228,0.70953,0.40936,0.01093,0.000198333,0.000198333,0.000198333
114,3270.12,0.68261,0.41712,0.00751,0.93587,0.92292,0.94853,0.80756,0.70572,0.4268,0.01091,0.00018917,0.00018917,0.00018917
115,3281.14,0.71743,0.44627,0.00771,0.95079,0.90063,0.94304,0.80417,0.6906,0.45056,0.01045,0.000180201,0.000180201,0.000180201
116,3292.65,0.69402,0.42766,0.00756,0.959,0.90543,0.94972,0.81006,0.69009,0.43558,0.01023,0.000171429,0.000171429,0.000171429
117,3303.75,0.69738,0.42513,0.00762,0.95395,0.92302,0.95605,0.81577,0.68824,0.43046,0.01028,0.000162859,0.000162859,0.000162859
118,3314.62,0.70061,0.42195,0.00745,0.95404,0.91569,0.95196,0.81432,0.67922,0.44387,0.01017,0.000154495,0.000154495,0.000154495
119,3325.57,0.70047,0.41638,0.00759,0.93606,0.92339,0.95291,0.81544,0.68479,0.43673,0.01018,0.00014634,0.00014634,0.00014634
120,3336.5,0.6872,0.41929,0.00759,0.96151,0.90581,0.95296,0.81553,0.67658,0.43724,0.01012,0.000138397,0.000138397,0.000138397
121,3347.45,0.67982,0.40597,0.00731,0.94954,0.90627,0.94809,0.80973,0.6858,0.45309,0.0104,0.000130671,0.000130671,0.000130671
122,3358.9,0.68993,0.40367,0.00748,0.95265,0.91075,0.95224,0.81041,0.6792,0.45236,0.01016,0.000123164,0.000123164,0.000123164
123,3370.29,0.68292,0.40811,0.00733,0.96234,0.91265,0.95384,0.81481,0.68263,0.42939,0.01025,0.00011588,0.00011588,0.00011588
124,3381.8,0.68518,0.41672,0.00725,0.95146,0.90686,0.94637,0.80863,0.69053,0.4531,0.01035,0.000108822,0.000108822,0.000108822
125,3393.38,0.68551,0.41296,0.00749,0.92869,0.91978,0.95017,0.81703,0.6902,0.44425,0.01043,0.000101993,0.000101993,0.000101993
126,3404.33,0.68561,0.42446,0.00722,0.92956,0.92085,0.9429,0.80698,0.69236,0.45659,0.01051,9.53968e-05,9.53968e-05,9.53968e-05
127,3415.3,0.68621,0.41914,0.0074,0.95018,0.89972,0.94278,0.81013,0.68564,0.45799,0.01031,8.90352e-05,8.90352e-05,8.90352e-05
128,3426.48,0.69011,0.42786,0.00753,0.95495,0.91766,0.94669,0.81037,0.67875,0.45211,0.01031,8.29115e-05,8.29115e-05,8.29115e-05
129,3437.31,0.68185,0.41882,0.00734,0.94938,0.91365,0.94733,0.81223,0.6915,0.43199,0.01066,7.70283e-05,7.70283e-05,7.70283e-05
130,3448.25,0.67739,0.40012,0.00743,0.95279,0.91464,0.94652,0.81051,0.68884,0.45044,0.01037,7.13883e-05,7.13883e-05,7.13883e-05
131,3459.24,0.67213,0.41313,0.00741,0.94645,0.90707,0.94533,0.80942,0.68713,0.44032,0.01043,6.59937e-05,6.59937e-05,6.59937e-05
132,3470.1,0.66394,0.38586,0.00707,0.93893,0.91225,0.94584,0.81297,0.6853,0.44071,0.01029,6.08472e-05,6.08472e-05,6.08472e-05
133,3481.03,0.66538,0.40555,0.00724,0.94633,0.90233,0.94473,0.81341,0.68091,0.44988,0.0102,5.59508e-05,5.59508e-05,5.59508e-05
134,3491.86,0.6722,0.40823,0.00733,0.94302,0.91158,0.9449,0.80946,0.68392,0.44582,0.01023,5.13068e-05,5.13068e-05,5.13068e-05
135,3502.93,0.67483,0.39988,0.00722,0.94244,0.90436,0.94279,0.81044,0.67867,0.45955,0.01027,4.69171e-05,4.69171e-05,4.69171e-05
136,3513.9,0.67504,0.41006,0.00738,0.94197,0.9087,0.94682,0.81285,0.67945,0.45401,0.01026,4.27838e-05,4.27838e-05,4.27838e-05
137,3525.08,0.66622,0.4097,0.00725,0.94529,0.91274,0.9492,0.81498,0.6792,0.44682,0.01028,3.89086e-05,3.89086e-05,3.89086e-05
138,3535.99,0.66513,0.40029,0.00711,0.95651,0.91509,0.94844,0.81192,0.68268,0.44806,0.0103,3.52932e-05,3.52932e-05,3.52932e-05
139,3546.96,0.67313,0.39979,0.00708,0.95234,0.90754,0.9455,0.81211,0.68004,0.45897,0.01021,3.19392e-05,3.19392e-05,3.19392e-05
140,3557.92,0.67976,0.41799,0.00728,0.94841,0.91286,0.94756,0.81176,0.68016,0.45317,0.01022,2.88481e-05,2.88481e-05,2.88481e-05
141,3585.36,0.55158,0.24558,0.00743,0.94782,0.91136,0.94903,0.8146,0.68759,0.44438,0.01044,2.60212e-05,2.60212e-05,2.60212e-05
142,3596.08,0.55233,0.24424,0.00736,0.93854,0.92041,0.94734,0.80766,0.699,0.44552,0.01055,2.34598e-05,2.34598e-05,2.34598e-05
143,3606.75,0.53131,0.22334,0.00689,0.95193,0.91141,0.94695,0.80761,0.69768,0.4479,0.01062,2.1165e-05,2.1165e-05,2.1165e-05
144,3617.4,0.53185,0.23149,0.00696,0.94604,0.92023,0.9469,0.80757,0.69996,0.44106,0.01061,1.91377e-05,1.91377e-05,1.91377e-05
145,3628.22,0.53512,0.22045,0.00701,0.94408,0.91518,0.94593,0.80743,0.69765,0.44657,0.01055,1.7379e-05,1.7379e-05,1.7379e-05
146,3638.92,0.5364,0.2259,0.00704,0.93888,0.92616,0.945,0.80603,0.69664,0.44072,0.01053,1.58896e-05,1.58896e-05,1.58896e-05
147,3649.87,0.54091,0.22803,0.00694,0.94524,0.9122,0.9461,0.80674,0.70029,0.44374,0.0106,1.467e-05,1.467e-05,1.467e-05
148,3660.57,0.52359,0.21888,0.00679,0.95065,0.9112,0.94451,0.80595,0.69792,0.44472,0.01052,1.3721e-05,1.3721e-05,1.3721e-05
149,3671.23,0.53445,0.23224,0.00688,0.95742,0.91097,0.94593,0.80704,0.69826,0.44554,0.01052,1.30427e-05,1.30427e-05,1.30427e-05
150,3681.97,0.53487,0.22846,0.00695,0.9586,0.91633,0.9453,0.80693,0.69529,0.43962,0.01046,1.26357e-05,1.26357e-05,1.26357e-05
